"22b78ed9-a692-47cb-b6a4-6d1224ff67e3","Happily Ever After","SHOW","75ea578a-adc8-4116-a54d-dccb60765ef9","18672598;entityType=Entertainment","OPERATING","2025-05-13T04:31:05Z","","","","Performance Time, 2025-05-13T21:20:00-04:00, 2025-05-13T21:20:00-04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"3dc6e90f-de6e-4bf0-bae9-b04bc930351a","Let the Magic Begin","SHOW","75ea578a-adc8-4116-a54d-dccb60765ef9","8336;entityType=Entertainment","OPERATING","2025-05-13T04:31:07Z","","","","Performance Time, 2025-05-13T08:55:00-04:00, 2025-05-13T08:55:00-04:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"0aae716c-af13-4439-b638-d75fb1649df3","Mad Tea Party","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010162;entityType=Attraction","OPERATING","2025-05-13T19:41:03Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(10, 15, 20, 20, 20, 20, 20, 20, 20, 20, 15, 10, 5), c(8, 12, 17, 17, 17, 17, 17, 17, 17, 17, 12, 8, 4)","c(\"Early Entry\", \"Operating\"), c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T22:00:00-04:00\"), c(\"2025-05-13T08:30:00-04:00\", \"2025-05-13T09:00:00-04:00\")","","",15,"AVAILABLE",NA,"2025-05-13T15:50:00-04:00",NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"273ddb8d-e7b5-4e34-8657-1113f49262a5","Prince Charming Regal Carrousel","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010117;entityType=Attraction","OPERATING","2025-05-13T19:06:07Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(5, 10, 15, 15, 15, 15, 15, 10, 10, 10, 10, 10, 10), c(4, 8, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 8)","c(\"Early Entry\", \"Operating\"), c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T22:00:00-04:00\"), c(\"2025-05-13T08:30:00-04:00\", \"2025-05-13T09:00:00-04:00\")","","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"75ea578a-adc8-4116-a54d-dccb60765ef9","Magic Kingdom Park","PARK",NA,"80007944;entityType=theme-park","OPERATING","2024-05-14T13:36:04Z","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"f010bc01-b450-4476-a5f3-a5f2813104b2","Casey Jr. Splash 'N' Soak Station","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","16512939;entityType=Attraction","OPERATING","2025-05-13T04:26:09Z","","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"86c198b0-7c02-4354-814a-27ad70067d45","Disney Enchantment at Disney After Hours at Magic Kingdom","SHOW","75ea578a-adc8-4116-a54d-dccb60765ef9","412040920;entityType=Entertainment","CLOSED","2025-05-13T04:31:06Z","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"796b0a25-c51e-456e-9bb8-50a324e301b3","Jungle Cruise","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010153;entityType=Attraction","OPERATING","2025-05-13T19:46:04Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(40, 45, 50, 50, 50, 50, 50, 50, 50, 45, 45, 30, 20), c(34, 38, 43, 43, 43, 43, 43, 43, 43, 38, 38, 25, 17)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",30,"FINISHED",NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"4bef7560-ed81-47c7-b178-6544abe3daaf","Tom Sawyer Island","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010220;entityType=Attraction","OPERATING","2025-05-13T15:11:02Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(0, 0, 5, 5, 5, 5, 5, 10, 10, 0, 0, 0, 0), c(0, 0, 4, 4, 4, 4, 4, 8, 8, 0, 0, 0, 0)","Operating, 2025-05-13T18:00:00-04:00, 2025-05-13T11:00:00-04:00","","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"de737ffc-306b-4f32-8bbb-34e5d370ec8f","A Pirate's Adventure ~ Treasures of the Seven Seas","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","17272158;entityType=Attraction","OPERATING","2025-05-13T16:01:42Z","","Operating, 2025-05-13T18:00:00-04:00, 2025-05-13T12:00:00-04:00","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"d9d12438-d999-4482-894b-8955fdb20ccf","Astro Orbiter","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010107;entityType=Attraction","REFURBISHMENT","2025-03-13T03:03:03Z","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"5a43d1a7-ad53-4d25-abfe-25625f0da304","TRON Lightcycle / Run","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","411504498;entityType=Attraction","OPERATING","2025-05-13T19:46:04Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(85, 85, 85, 85, 80, 80, 70, 85, 80, 80, 85, 85, 100), c(70, 70, 70, 70, 66, 66, 58, 70, 66, 66, 70, 70, 83)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",70,NA,NA,NA,"FINISHED",NA,NA,1900,"USD","$19.00",2025-05-13 15:46:07.975568
"15700490-3749-45cf-a737-3cba56e13704","Liberty Square Riverboat","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010160;entityType=Attraction","DOWN","2025-05-13T17:36:02Z","","Operating, 2025-05-13T19:00:00-04:00, 2025-05-13T11:00:00-04:00","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
